,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
61698,67597,2041530,PAYMENT,35540,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-08-05 13:08:22,[WELCOME] The Red 강의 3만원 할인,251000.0,CARD,221000,30000,221000,0,8,5
61704,67605,2041451,PAYMENT,16456,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-05 13:08:10,[WELCOME] The Red 강의 3만원 할인,375000.0,CARD,345000,30000,345000,0,8,5
61731,67637,2041199,PAYMENT,14615,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-05 12:08:20,-,196000.0,TRANS,196000,0,196000,0,8,5
61732,67638,2041181,PAYMENT,9328,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-08-05 12:08:26,-,259000.0,CARD,259000,0,259000,0,8,5
61735,67642,2041115,PAYMENT,85661,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-05 11:08:05,[WELCOME] The Red 강의 3만원 할인,375000.0,TRANS,345000,30000,345000,0,8,5
61750,67668,2040895,PAYMENT,98693,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-05 10:08:00,-,169000.0,CARD,169000,0,169000,0,8,5
61770,67688,2040605,PAYMENT,26043,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-05 04:08:18,-,167000.0,POINT,167000,0,167000,0,8,5
61772,67690,2040593,PAYMENT,63177,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-08-05 04:08:13,-,167000.0,POINT,167000,0,167000,0,8,5
61773,67691,2040517,PAYMENT,17579,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-05 02:08:34,[WELCOME] The Red 강의 3만원 할인,167000.0,POINT,137000,30000,137000,0,8,5
61782,67700,2040383,PAYMENT,7141,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-05 00:08:17,-,169000.0,POINT,169000,0,169000,0,8,5
61805,67723,2039847,PAYMENT,16600,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-08-04 21:08:09,-,224000.0,CARD,224000,0,224000,0,8,4
61807,67725,2039824,PAYMENT,35308,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-04 21:08:45,[WELCOME] The Red 강의 3만원 할인,375000.0,TRANS,345000,30000,345000,0,8,4
61815,67733,2039676,PAYMENT,51930,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-04 20:08:34,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,4
61823,67741,2039575,PAYMENT,8995,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-08-04 20:08:55,[WELCOME] The Red 강의 3만원 할인,251000.0,CARD,221000,30000,221000,0,8,4
61824,67742,2039571,PAYMENT,18020,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-08-04 20:08:09,[WELCOME] The Red 강의 3만원 할인,195500.0,CARD,165500,30000,165500,0,8,4
61841,67759,2039420,PAYMENT,47380,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-04 18:08:04,[WELCOME] The Red 강의 3만원 할인,167000.0,POINT,137000,30000,137000,0,8,4
61844,67762,2039408,PAYMENT,2552,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-04 18:08:55,[WELCOME] The Red 강의 3만원 할인,167000.0,POINT,137000,30000,137000,0,8,4
61849,67767,2039366,PAYMENT,35307,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-08-04 18:08:21,-,276000.0,CARD,276000,0,276000,0,8,4
61877,67798,2039140,PAYMENT,51930,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-08-04 15:08:06,-,,TRANSFER,245000,0,245000,0,8,4
61893,67815,2039031,PAYMENT,83907,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-04 15:08:25,[WELCOME] The Red 강의 3만원 할인,375000.0,CARD,345000,30000,345000,0,8,4
61912,67835,2038861,PAYMENT,65195,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-08-04 14:08:04,-,234000.0,CARD,234000,0,234000,0,8,4
61924,67849,2038753,PAYMENT,7843,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-04 13:08:29,-,196000.0,TRANS,196000,0,196000,0,8,4
61931,67856,2038642,PAYMENT,16857,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-04 12:08:05,[WELCOME] The Red 강의 3만원 할인,169000.0,CARD,139000,30000,139000,0,8,4
61937,67862,2038537,PAYMENT,21327,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-04 12:08:31,-,169000.0,CARD,169000,0,169000,0,8,4
61957,67883,2038414,PAYMENT,64578,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-04 10:08:10,-,375000.0,VBANK,375000,0,375000,0,8,4
61962,67889,2038386,PAYMENT,70146,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-04 10:08:36,test,169000.0,PROMOTION,0,191000,0,0,8,4
61966,67894,2038370,PAYMENT,55462,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-04 10:08:20,-,169000.0,CARD,169000,0,169000,0,8,4
61968,67897,2038345,PAYMENT,26394,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-04 10:08:50,-,196000.0,VBANK,196000,0,196000,0,8,4
61978,67913,2038287,PAYMENT,46142,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-08-04 09:08:21,-,379000.0,POINT,379000,0,379000,0,8,4
61979,67914,2038281,PAYMENT,47662,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-04 09:08:32,[WELCOME] The Red 강의 3만원 할인,169000.0,CARD,139000,30000,139000,0,8,4
62011,67946,2037867,PAYMENT,20063,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-08-04 00:08:49,-,224000.0,CARD,224000,0,224000,0,8,4
62036,67972,2037641,PAYMENT,75415,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-08-03 22:08:36,-,360000.0,CARD,360000,0,360000,0,8,3
62042,67983,2037526,PAYMENT,54541,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 21:08:17,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,3
62046,67987,2037492,PAYMENT,47128,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 21:08:02,-,196000.0,POINT,196000,0,196000,0,8,3
62050,67991,2037454,PAYMENT,69983,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-08-03 20:08:41,[WELCOME] The Red 강의 3만원 할인,219000.0,VBANK,189000,30000,189000,0,8,3
62053,67994,2037428,PAYMENT,34078,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-03 20:08:46,[WELCOME] The Red 강의 3만원 할인,169000.0,CARD,139000,30000,139000,0,8,3
62066,68007,2037300,PAYMENT,59374,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 19:08:05,-,196000.0,CARD,196000,0,196000,0,8,3
62082,68026,2037188,PAYMENT,58519,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-03 18:08:53,-,169000.0,CARD,169000,0,169000,0,8,3
62088,68032,2037154,PAYMENT,62019,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-08-03 18:08:28,-,199000.0,CARD,199000,0,199000,0,8,3
62090,68034,2037148,PAYMENT,44790,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 18:08:17,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,3
62097,68041,2037106,PAYMENT,51281,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-08-03 17:08:39,[WELCOME] The Red 강의 3만원 할인,224000.0,CARD,194000,30000,194000,0,8,3
62098,68042,2037103,PAYMENT,11697,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-08-03 17:08:07,[WELCOME] The Red 강의 3만원 할인,379000.0,CARD,349000,30000,349000,0,8,3
62118,68064,2037005,PAYMENT,62619,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-08-03 16:08:05,-,470000.0,CARD,470000,0,470000,0,8,3
62120,68066,2036999,PAYMENT,82043,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 16:08:42,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,3
62121,68067,2036984,PAYMENT,30143,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-03 16:08:48,-,167000.0,CARD,167000,0,167000,0,8,3
62124,68072,2036938,PAYMENT,66866,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-03 16:08:04,-,169000.0,CARD,169000,0,169000,0,8,3
62130,68080,2036917,PAYMENT,14702,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 16:08:13,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,3
62141,68093,2036829,PAYMENT,19876,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-08-03 15:08:48,-,281000.0,TRANS,281000,0,281000,0,8,3
62142,68094,2036825,PAYMENT,55851,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-08-03 15:08:43,-,472000.0,CARD,472000,0,472000,0,8,3
62153,68105,2036724,PAYMENT,25039,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-08-03 14:08:56,-,281000.0,VBANK,281000,0,281000,0,8,3
62163,68116,2036663,PAYMENT,29653,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-03 14:08:25,-,167000.0,CARD,167000,0,167000,0,8,3
62179,68135,2036516,PAYMENT,27146,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-08-03 12:08:02,-,360000.0,CARD,360000,0,360000,0,8,3
62184,68140,2036478,PAYMENT,18321,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-08-03 12:08:43,[WELCOME] The Red 강의 3만원 할인,251000.0,CARD,221000,30000,221000,0,8,3
62189,68145,2036386,PAYMENT,87355,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 11:08:18,-,196000.0,CARD,196000,0,196000,0,8,3
62203,68162,2036284,PAYMENT,41997,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-08-03 11:08:46,[WELCOME] The Red 강의 3만원 할인,234000.0,TRANS,204000,30000,204000,0,8,3
62206,68166,2036267,PAYMENT,36338,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-08-03 11:08:48,-,245000.0,CARD,245000,0,245000,0,8,3
62209,68169,2036248,PAYMENT,56399,208723,FASTCAMPUS,RED,데이터 사이언스,The RED : 우버처럼 하는 머신러닝 의사결정 by 정종빈,2022-08-03 10:08:20,-,269000.0,CARD,269000,0,269000,0,8,3
62212,68172,2036237,PAYMENT,27485,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-03 10:08:39,-,196000.0,CARD,196000,0,196000,0,8,3
62219,68189,2036171,PAYMENT,8456,206099,FASTCAMPUS,RED,프로그래밍,The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,2022-08-03 10:08:35,-,225000.0,CARD,225000,0,225000,0,8,3
62226,68198,2036089,PAYMENT,56295,210867,FASTCAMPUS,RED,데이터 사이언스,The Red : Facebook Prophet을 활용한 파이썬 시계열 예측 by Juber Rahman 박사,2022-08-03 09:08:23,[WELCOME] The Red 강의 3만원 할인,175000.0,POINT,145000,30000,145000,0,8,3
62244,68216,2035871,PAYMENT,73768,202932,FASTCAMPUS,RED,프로그래밍,The RED : 김민태,2022-08-03 04:08:17,-,223000.0,POINT,223000,0,223000,0,8,3
62255,68227,2035624,PAYMENT,87195,206390,FASTCAMPUS,RED,영상/3D,The RED : 픽사 라이팅 아티스트에게 배우는 빛과 색의 비주얼 스토리텔링 by 이민형,2022-08-03 00:08:12,-,470000.0,CARD,470000,0,470000,0,8,3
62273,68245,2035360,PAYMENT,53841,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 22:08:50,-,196000.0,CARD,196000,0,196000,0,8,2
62296,68268,2035118,PAYMENT,17373,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-08-02 20:08:36,[WELCOME] The Red 강의 3만원 할인,379000.0,CARD,349000,30000,349000,0,8,2
62311,68283,2034932,PAYMENT,49126,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 19:08:06,-,196000.0,CARD,196000,0,196000,0,8,2
62346,68322,2034613,PAYMENT,26692,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-08-02 15:08:56,-,245000.0,TRANSFER,245000,0,245000,0,8,2
62347,68323,2034593,PAYMENT,88881,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 17:08:13,-,196000.0,CARD,196000,0,196000,0,8,2
62369,68346,2034442,PAYMENT,55794,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-08-05 13:08:35,[WELCOME] The Red 강의 3만원 할인,199000.0,VBANK,169000,30000,169000,0,8,5
62374,68351,2034410,PAYMENT,48726,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 16:08:22,-,196000.0,CARD,196000,0,196000,0,8,2
62379,68358,2034351,PAYMENT,26387,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-08-02 14:08:30,-,251000.0,TRANSFER,251000,0,251000,0,8,2
62381,68361,2034332,PAYMENT,51637,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 15:08:42,-,196000.0,CARD,196000,0,196000,0,8,2
62403,68386,2034191,PAYMENT,92513,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-08-02 14:08:48,[WELCOME] The Red 강의 3만원 할인,231000.0,TRANS,201000,30000,201000,0,8,2
62418,68405,2034054,PAYMENT,80791,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-08-02 14:08:19,-,360000.0,POINT,360000,0,360000,0,8,2
62421,68408,2034010,PAYMENT,80386,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-02 13:08:19,-,167000.0,CARD,167000,0,167000,0,8,2
62426,68413,2033937,PAYMENT,73124,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-08-02 13:08:38,[WELCOME] The Red 강의 3만원 할인,472000.0,CARD,442000,30000,442000,0,8,2
62454,68450,2033596,PAYMENT,56607,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 10:08:01,-,196000.0,CARD,196000,0,196000,0,8,2
62464,68465,2033549,PAYMENT,9841,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-08-02 10:08:39,[WELCOME] The Red 강의 3만원 할인,251000.0,CARD,221000,30000,221000,0,8,2
62489,68499,2033350,PAYMENT,4994,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-08-02 08:08:31,-,195500.0,CARD,195500,0,195500,0,8,2
62490,68500,2033344,PAYMENT,35120,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 08:08:06,-,196000.0,CARD,196000,0,196000,0,8,2
62494,68504,2033312,PAYMENT,73458,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-02 07:08:16,[WELCOME] The Red 강의 3만원 할인,169000.0,POINT,139000,30000,139000,0,8,2
62495,68505,2033293,PAYMENT,75497,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 07:08:19,-,196000.0,POINT,196000,0,196000,0,8,2
62501,68511,2033240,PAYMENT,96246,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 05:08:05,-,196000.0,CARD,196000,0,196000,0,8,2
62506,68516,2033219,PAYMENT,18258,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 04:08:30,-,196000.0,CARD,196000,0,196000,0,8,2
62521,68531,2032940,PAYMENT,45521,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-02 00:08:48,-,196000.0,CARD,196000,0,196000,0,8,2
62537,68547,2032752,PAYMENT,21962,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-08-01 23:08:26,-,195500.0,CARD,195500,0,195500,0,8,1
62547,68557,2032688,PAYMENT,18330,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-08-01 22:08:06,-,360000.0,CARD,360000,0,360000,0,8,1
62550,68560,2032672,PAYMENT,58819,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-08-01 22:08:11,[WELCOME] The Red 강의 3만원 할인,281000.0,POINT,251000,30000,251000,0,8,1
62595,68605,2032205,PAYMENT,73021,204649,FASTCAMPUS,RED,데이터 사이언스,The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,2022-08-01 19:08:43,[WELCOME] The Red 강의 3만원 할인,293000.0,TRANS,263000,30000,263000,0,8,1
62607,68617,2032102,PAYMENT,23822,210405,FASTCAMPUS,RED,마케팅,The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,2022-08-01 19:08:47,[WELCOME] The Red 강의 3만원 할인,167000.0,CARD,137000,30000,137000,0,8,1
62639,68655,2031784,PAYMENT,8243,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-08-01 17:08:49,-,234000.0,CARD,234000,0,234000,0,8,1
62673,68695,2031605,PAYMENT,68120,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-01 16:08:27,-,169000.0,CARD,169000,0,169000,0,8,1
62676,68698,2031601,PAYMENT,51740,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-08-01 16:08:08,[WELCOME] The Red 강의 3만원 할인,234000.0,CARD,204000,30000,204000,0,8,1
62678,68701,2031565,PAYMENT,15731,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-01 16:08:53,-,370000.0,CARD,370000,0,370000,0,8,1
62695,68723,2031423,PAYMENT,46564,210500,FASTCAMPUS,RED,디자인,The RED : Figma로 끝내는 모바일 UXUI 디자인 프로젝트 Kit,2022-08-01 15:08:53,-,370000.0,CARD,370000,0,370000,0,8,1
62701,68730,2031320,PAYMENT,96940,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-01 15:08:23,-,169000.0,CARD,169000,0,169000,0,8,1
62714,68747,2031072,PAYMENT,1676,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-01 13:08:33,-,169000.0,CARD,169000,0,169000,0,8,1
62730,68769,2030957,PAYMENT,20162,203236,FASTCAMPUS,RED,업무 생산성,The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,2022-08-01 13:08:02,-,199000.0,CARD,199000,0,199000,0,8,1
62738,68779,2030824,PAYMENT,65321,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-08-01 12:08:21,[WELCOME] The Red 강의 3만원 할인,360000.0,CARD,330000,30000,330000,0,8,1
62741,68782,2030785,PAYMENT,40250,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-01 12:08:13,-,196000.0,POINT,196000,0,196000,0,8,1
62745,68787,2030730,PAYMENT,4833,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-01 12:08:51,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,1
62751,68794,2030687,PAYMENT,46933,212037,FASTCAMPUS,RED,데이터 사이언스,THE RED : Area Chair 이광무 교수의 Neural Fields & 3D 컴퓨터 비전,2022-08-01 11:08:29,-,360000.0,CARD,360000,0,360000,0,8,1
62759,68818,2030604,PAYMENT,93280,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-01 11:08:49,-,169000.0,CARD,169000,0,169000,0,8,1
62775,68854,2030421,PAYMENT,83721,209673,FASTCAMPUS,RED,프로그래밍,The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,2022-08-01 10:08:01,-,169000.0,CARD,169000,0,169000,0,8,1
62791,68884,2030310,PAYMENT,96317,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-08-01 09:08:39,[WELCOME] The Red 강의 3만원 할인,251000.0,CARD,221000,30000,221000,0,8,1
62800,68893,2030276,PAYMENT,35164,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-01 08:08:13,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,1
62812,68905,2030086,PAYMENT,91013,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-08-01 02:08:09,[WELCOME] The Red 강의 3만원 할인,219000.0,CARD,189000,30000,189000,0,8,1
62814,68907,2030070,PAYMENT,26732,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-08-01 01:08:35,-,276000.0,VBANK,276000,0,276000,0,8,1
62824,68917,2030013,PAYMENT,35462,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-01 00:08:52,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,1
62828,68921,2029996,PAYMENT,14221,211893,FASTCAMPUS,RED,부동산/금융,The RED : 박지웅의 8천억 원 가치의 회사를 만드는 컴퍼니빌딩,2022-08-01 00:08:26,[WELCOME] The Red 강의 3만원 할인,196000.0,CARD,166000,30000,166000,0,8,1
