,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
150만 원으로 월 천만 원 도전하는 액세서리 스마트스토어 부업,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1
부동산 디벨로퍼 아카데미 : 인허가,1,0,0,0,0,0,0,1,0,1,3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
올인원 패키지 : 모델 성능 개선으로 익히는 강화학습 A to Z,1,0,1,1,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
초격차 패키지 : 게임 개발자 취업의 모든 것,1,1,1,1,0,0,0,1,0,1,1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,1
"올인원 패키지 : 김기현의 BERT, GPT-3를 활용한 자연어처리",1,1,1,0,1,1,1,3,2,5,1,4,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,4,4,3
올인원 패키지 : 직장인 회계 첫걸음,1,1,1,0,0,0,0,1,3,2,0,0,0,1,7,0,2,1,1,0,0,0,3,3,0,0,1,0,0,0,4
올인원 패키지 : 유니티 포트폴리오 완성,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,4,0,1,4,0,0,0,1,3,0,0,0,0,1,1,3
초격차 패키지 : 한 번에 끝내는 React의 모든 것,1,1,1,3,3,2,1,1,5,1,1,2,1,1,9,2,2,2,5,0,0,1,3,5,4,3,4,1,2,5,5
올인원 패키지 : 엑셀언니의 사무실용 엑셀뿌수기,1,0,1,3,0,2,1,2,0,0,1,1,0,1,2,4,1,1,0,0,0,1,1,0,1,0,0,2,1,1,3
쟈니브로스의 영상 제작 올인원 마스터 클래스 Kit,1,0,0,0,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2
올인원 패키지 : 완전정복 시각디자인 기초,1,6,0,2,0,1,1,1,0,1,4,2,1,2,12,1,4,2,7,1,1,1,0,1,1,1,0,1,3,3,4
올인원 패키지 : 나의 커리어 치트키 데이터 분석 유치원,1,1,0,0,0,0,0,0,2,1,3,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
리코더팩토리와 함께하는 나만의 첫 캐릭터와 브랜드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,0,0,0,0,0,2,1,1,0,0,1
OUKO의 논리에 기반한 감각적인 일러스트 그리는 법,1,0,0,1,1,0,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,2,0,2,0,2,5
올인원 패키지 : IREN의 배경과 소품을 활용한 캐주얼 일러스트,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,0,0,0,1,3,0,1,1,0,0,2,2
올인원 패키지 : 성공적인 UX를 위한 유저 리서치 by 카카오페이 리서처,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,1,1,2,1,0,0,2,0,3
초격차 패키지 : 한 번에 끝내는 데이터 분석,1,0,0,4,2,1,1,3,1,0,2,4,2,2,4,7,3,7,7,0,0,3,1,2,7,5,1,2,4,3,3
CLASS : 초보자도 쉽게 따라할 수 있는 인물 수채화,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 입문자를 위한 딥러닝 정주행 Kit,1,1,1,0,2,0,0,1,3,1,0,3,0,3,6,1,3,1,1,1,1,0,2,1,1,0,1,0,1,2,2
초격차 패키지: 15개의 프로젝트 사례로 완성하는 브랜딩,0,4,1,4,1,6,1,2,4,4,4,1,3,3,3,3,2,3,3,3,1,1,2,2,2,4,2,1,2,3,3
초격차 패키지 : 한 번에 끝내는 포토샵 활용,0,3,0,0,0,0,1,0,1,1,1,0,1,0,3,3,0,0,3,0,0,0,2,1,2,1,0,1,0,0,1
올인원 패키지 : 7일만에 끝내는 디지털 마케팅 광고집행 실무,0,3,4,0,0,1,0,1,1,6,2,2,1,1,1,0,1,2,2,1,1,0,1,0,0,0,0,0,1,1,5
올인원 패키지 : 권오상의 금융 아카데미 - 권오상의 재무제표 분석 기초 (수강시간 제한),0,2,2,3,0,1,1,1,0,1,2,3,2,2,1,2,3,2,1,1,0,2,5,6,3,0,2,0,1,5,9
올인원패키지: 17개 실습으로 마스터하는 딥러닝 전이학습 with TensorFlow Hub,0,2,0,0,0,0,1,1,0,2,0,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,1
초격차 패키지 : 한 번에 끝내는 일러스트레이터 활용,0,2,3,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,2,0,2,0,0,0,1,1,0,3
용호수의 돈 버는 실전 영상 제작,0,2,0,3,4,0,1,3,1,3,0,4,2,3,3,5,2,0,2,3,1,5,1,3,0,2,0,1,2,5,6
Kafka 완전 정복 : 클러스터 구축부터 MSA 환경 활용까지,0,2,2,1,0,1,0,0,0,2,0,2,0,1,4,3,1,2,0,0,1,2,1,3,1,3,1,1,1,0,3
김동원의 저예산 마케팅을 위한 검색 광고 최적화 -SEO/SEM마스터,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0
초격차 패키지 : 한번에 끝내는 재무세무회계 ,0,2,0,1,0,1,1,1,0,3,2,3,1,1,5,4,0,0,3,0,4,2,3,3,2,2,0,0,2,2,8
초격차 패키지 : 한번에 끝내는 3D 모션그래픽,0,1,0,0,0,0,0,0,0,0,2,0,0,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
The RED : 현실 세상의 TDD by 이규원,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,4,0,3
올인원 패키지 : 디자이너 몰래 듣는 압축 포토샵,0,1,0,0,0,0,0,2,2,1,2,2,1,5,2,2,1,1,5,0,1,0,0,1,0,1,0,1,3,0,6
CLASS : 초보도 가능한 일러스트레이터 : 6가지 예제로 완성하는 디자인 기본기 ,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1
The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,0,1,1,0,2,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,0,1,1,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,2,2,0,1,0,0,2
초격차 패키지 : 나만의 특별한 일상과 여행 드로잉,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
올인원 패키지 : 십다 프리미어,0,1,0,2,1,0,0,1,1,1,0,0,1,0,2,0,1,0,3,1,0,1,0,1,0,0,0,2,1,1,6
코꼬마를 위한 코딩유치원,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1
The Red : 딥러닝 뉴럴네트워크 GNN,0,1,2,1,0,0,0,0,1,1,3,1,0,0,2,1,2,2,0,1,2,0,1,0,0,1,1,0,1,1,6
초격차 패키지 : 게임 캐릭터 모델링의 모든 것,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,5,1,0,0,0,1,1,0,4
The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,0,1,2,1,0,1,1,0,0,2,0,4,0,1,2,0,0,1,0,0,1,0,0,0,1,2,1,0,0,3,7
올인원 패키지 : 강필성의 머신러닝 아카데미,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2
올인원 패키지 : 사진 촬영 및 라이트룸 보정,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,4,1,0,0,1,1,1,0,0,0,0,0,0
글로벌 탑티어 헤지펀드의 미국 기업 분석 및 투자 전략 with Stephen Clapham,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2
초격차 패키지 : 한 번에 끝내는 데이터 분석 툴,0,1,0,0,1,0,0,0,1,2,3,1,1,1,3,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,3
올인원 패키지 : 스케치&피그마를 활용한 모바일 UI 디자인,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0
[Kit] 닷밀의 미디어아트 그래픽 클래스 : 모션그래픽 뉴패러다임 Creative Kit,0,1,1,0,2,0,0,1,0,1,1,2,0,1,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,5
애프터 이펙트 하나로 디자이너처럼 만드는 모션그래픽,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,2
올인원 패키지 : 카콜의 가볍게 시작하는 데일리 아이패드 크로키,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1
올인원 패키지 : 권오상의 금융 아카데미 - 권오상 회계사의 자금조달 분석 및 가치평가 (수강시간 제한),0,1,1,0,0,0,1,1,0,0,1,6,0,1,0,1,0,2,1,0,0,1,0,1,0,0,2,1,2,3,6
초격차 패키지 : 33개 프로젝트로 완성하는 컴퓨터비전 딥러닝 심화 과정,0,0,2,1,0,1,1,0,2,1,0,3,1,3,6,2,2,3,2,2,3,2,2,1,2,5,1,2,2,2,6
올인원 패키지 : 실무 문제 해결을 위한 데이터 사이언스,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0
((2022 리부트)) 초격차 패키지 : 한 번에 끝내는 Spring 완.전.판,0,0,2,1,0,1,1,1,3,2,1,3,1,2,3,3,1,1,3,0,0,2,3,2,2,1,5,0,1,4,1
초격차 패키지 : 한 번에 끝내는 주식 투자의 모든 것,0,0,2,0,1,0,0,0,0,2,1,0,0,1,6,0,0,1,1,2,0,0,0,1,0,0,0,0,1,1,0
올인원 패키지 : 권오상의 금융 아카데미 - M&A 사례로 배우는 재무제표 영향 (수강시간 제한),0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,2
The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,0,0,2,2,1,0,1,2,3,2,2,3,4,2,2,1,0,3,1,0,0,2,2,3,0,0,0,3,2,2,1
CLASS : 살다가 재미있는 생각이 나면 아이패드로 그려봅시다,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
The RED : 우버처럼 하는 머신러닝 의사결정 by 정종빈,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
올인원 패키지 : 대체투자 자산운용 실무,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,2
The RED : 픽사 라이팅 아티스트에게 배우는 빛과 색의 비주얼 스토리텔링 by 이민형,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
The RED : 김민태,0,0,1,0,1,0,0,1,0,0,0,2,1,1,1,1,0,3,0,0,0,0,0,2,0,1,0,0,0,2,3
올인원 패키지 : 박민수에게 배우는 직장인 초현실 투자 전략,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 마디아의 UX/UI 포트폴리오,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,1,1,2,1,0,0,0,2,0,1,0,0,0,0,3,1
The Red : Facebook Prophet을 활용한 파이썬 시계열 예측 by Juber Rahman 박사,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
부동산 디벨로퍼 아카데미 : 토지 개발,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
초격차 패키지 : 한번에 끝내는 디자인 툴,0,0,1,0,0,3,0,3,1,2,1,5,3,5,2,1,4,3,3,1,0,2,2,1,2,0,1,2,0,5,1
The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,0,0,1,0,0,0,1,1,1,0,1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1
MSA 환경의 효율적인 DevOps를 위한 Istio,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
올인원 패키지 : star741의 캐주얼 일러스트 드로잉,0,0,1,1,2,1,3,3,4,7,4,0,3,6,10,1,1,3,2,1,0,1,0,2,0,1,0,2,2,2,7
올인원 패키지 : 6개월 치 업무를 하루 만에 끝내는 업무자동화,0,0,1,0,0,1,0,2,0,0,0,2,0,0,2,2,1,0,2,1,0,1,1,0,1,1,0,2,1,1,3
올인원 패키지 : 리눅스 실전 정복,0,0,1,1,0,0,0,1,0,0,1,1,2,0,7,2,1,3,2,0,2,1,0,2,1,1,0,1,0,1,1
Prometheus와 Grafana를 이용한 실시간 모니터링 시각화,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1
올인원 패키지 : AutoML 시스템 구축으로 익히는 모델 선택 및 하이퍼파라미터 튜닝,0,0,0,2,1,0,1,2,0,3,0,1,0,2,6,3,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0
올인원 패키지 : 7일만에 끝내는 마케팅 데이터 분석과 시각화 실무,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
올인원 패키지 : 클라우드를 활용한 데이터 파이프라인 구축,0,0,0,2,0,0,1,3,2,1,0,0,2,0,2,2,3,0,2,0,0,1,0,3,1,0,1,0,0,1,2
탄탄한 Animatics에 기반한 Cinema4D 포트폴리오 퀀텀점프,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
올인원 패키지 : 누구나 가능한 VR/AR 콘텐츠 제작,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,2,1,0
올인원 패키지 : 머신러닝 최적화를 위한 Genetic Algorithm,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
TypeScript를 활용한 함수형 프로그래밍 온보딩,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,1,0,0,0,0,2,0,0,1,1,0,1
초격차 패키지 : 한 번에 끝내는 유튜브 크리에이터 되기,0,0,0,1,0,2,1,0,0,0,1,0,1,0,1,3,2,0,2,0,1,2,2,1,0,2,0,0,0,2,4
초격차 패키지 : 한 번에 끝내는 마케팅 취업,0,0,0,1,0,0,0,0,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,3,1
초격차 패키지 : 세상의 모든 감성 아이패드 드로잉,0,0,0,1,0,0,1,1,1,4,3,2,1,1,5,3,3,3,5,1,0,0,0,0,1,0,2,0,1,0,1
올인원 패키지 : 블리자드 아티스트의 게임 일러스트 빛과 색,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
초격차 패키지 : 세상의 모든 연필과 펜 드로잉,0,0,0,1,0,0,0,4,1,0,0,0,1,1,2,0,1,1,0,0,0,1,2,1,0,0,0,0,0,1,0
올인원 패키지 : Data Driven UX Design,0,0,0,1,0,0,0,1,2,2,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1
올인원 패키지 : 시선을 사로잡는 브랜드 디자인,0,0,0,1,0,0,1,1,0,2,1,0,0,2,4,3,0,2,3,0,0,0,0,0,0,0,0,1,1,1,0
올인원 패키지 : 인스타를 성장시킨 50명의 성공방정식,0,0,0,0,4,0,1,1,0,0,0,1,0,0,1,0,2,1,1,0,1,0,1,2,0,1,0,0,0,0,1
The RED : 최고제품책임자(CPO) 윤희경,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,3,1
3단계로 끝내는 직장인 건물주 프로젝트,0,0,0,0,2,0,0,1,0,0,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
상가 대통령 김인만의 상가 투자 풀코스 패키지,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
히어로부터 크리쳐까지: 어벤져스 모델러의 Zbrush 모델링,0,0,0,0,2,0,0,3,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
THE RED : 광고인 박웅현과 크리에이티브,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
올인원 패키지 : 디자인의 차이를 만드는 서체 활용법 by 산돌 서체 디자이너,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0
올인원 패키지 : 최성일의 코딩 초급자를 위한 웹 모션 디자인,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2
올인원 패키지 : 타이포그래피와 편집디자인,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,2,1,2,2,0,0,0,0,1,0,1,0,0,0,0,5
The RED : 슈퍼앱 운영을 위한 확장성 높은 앱 아키텍처 구축 by 노수진,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,1,2,2,0,0,0,0,0,0,2
올인원 패키지 : 김기현의 딥러닝을 활용한 자연어생성,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,1,1,0
올인원 패키지 : 김민태의 프론트엔드 아카데미 : 제 2강 만들어보며 이해하는 React & Redux,0,0,0,0,1,0,0,1,0,1,1,0,1,2,7,0,0,1,2,0,0,1,0,2,0,0,0,1,1,0,5
The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
(2022 리뉴얼) 올인원 패키지 : 프로젝트와 함께 배우는 R 데이터 분석,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,2,2,0,2,2,1,1,0,2,1
The RED : Snowflake를 활용한 클라우드 데이터 엔지니어링,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
올인원 패키지 : 박담 작가와 함께 남자 캐릭터 드로잉,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"올인원 패키지 : 디자인 기초 체력 다지기, 시각디자인 요소 활용",0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
올인원 패키지 : 처음부터 시작하는 딥러닝 유치원,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
CLASS : 연필과 지우개로 그리는 나만 알고 싶은 인물화,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2030을 위한 내 집 마련의 모든 것,0,0,0,0,0,0,1,2,0,1,0,0,0,1,2,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0
The RED : 고객 경험을 개선하는 A/B테스트 기반 모바일 앱 개발 by 이승민,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
편집하는여자의 영상편집 마스터클래스 - 제 4강 애프터이펙트 베이직,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
올인원 패키지 : 15명의 전문 애널리스트에게 배우는 산업&매크로 분석과 투자 전략,0,0,0,0,0,0,1,1,0,2,1,0,1,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2
초격차 패키지 : 한 번에 끝내는 디지털 마케팅 시그니처 플러스,0,0,0,0,0,0,0,62,17,5,5,13,10,16,12,5,6,10,9,3,8,7,6,9,6,6,7,7,6,16,21
초격차 패키지 : 한 번에 끝내는 블록체인 개발 A to Z,0,0,0,0,0,0,0,13,15,11,6,11,12,22,3,7,6,4,9,12,10,5,7,6,8,8,2,14,8,7,20
The RED : SOCAR 김상우 HEAD의 비즈니스의 운명을 바꾸는 Dynamic Pricing,0,0,0,0,0,0,0,3,2,2,2,2,1,4,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,0
전환율을 높이는 그로스마케팅 by.이하석,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,1
The RED : 카카오페이지 기술전략이사 윤진석,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1
올인원 패키지 : C#으로 하는 인공지능 게임 제작 : 강화학습 에이전트를 사용한 보드게임 제작 실습,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
[2022] 올인원 패키지 : 재무/세무 회계 실무 완성,0,0,0,0,0,0,0,2,3,0,4,1,0,5,1,1,1,2,1,1,10,3,6,3,3,3,0,2,4,4,8
The RED : UX디자인의 정석 2022,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : Unity를 활용한 영화 애니메이션 제작,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
글로벌 엑스퍼트: 캐글 1위와 풀어보는 머신러닝 입문 트레이닝,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLASS : 프로덕트 고속 성장을 위한 디지털 마케팅 온보딩 클래스,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
올인원 패키지 : 현직 Advisory에게 배우는 M&A 전략 및 PMI 실무,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2
"백엔드 개발 마스터 Kit with Java, Spring, Kotlin",0,0,0,0,0,0,0,1,0,1,5,1,1,1,1,1,3,1,0,0,1,1,0,0,1,0,1,3,2,1,0
애프터이펙트 플러그인을 활용한 모션그래픽 아트워크,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REC.ON : VC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
초격차 패키지 : 한 번에 끝내는 반복 업무 자동화,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1
올인원 패키지 : 연봉도 배우면 바뀐다! 협상왕의 12가지 시스템 불패 전략,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
The RED : 프론트엔드 개발자 김태곤,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,1,0,1,0,2,0,0,0,1,1,1,3,2
올인원 패키지 : 김왼손의 파이썬 업무자동화 유치원,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
올인원 패키지 : 앱/웹 서비스 기획,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 박은종의 객체지향 설계를 위한 디자인패턴 with 자바,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
The RED: ILM 리드 모델러와 만드는 판타지 캐릭터: Dragon and Nun,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
올인원 패키지 : 통계와 엑셀을 활용한 데이터 분석,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초격차 패키지 : 나만의 애정하는 인물 드로잉,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0
올인원 패키지 : 생존을 위한 IT 필수지식,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"올인원 패키지 : A/B 테스트 탑재, 개인화 마케팅 끝장내기",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1
"브랜딩을 담은 리빙&푸드 스토어, 집에서 시작하기 BY. 전선생",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
올인원 패키지 : 누적 다운로드 120만+ 1인 개발자와 함께하는 앱 개발 입문,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
올인원 패키지 : 파이썬을 활용한 데이터 전처리 Level UP,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2,1
올인원 패키지 : 스프링러너의 스프링 아카데미 : Spring을 활용한 유연한 백엔드 개발 트레이닝,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
올인원 패키지 : 네트워크와 보안 핵심 요약,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,4
