,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
The RED : 김민태,0,2,0,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
올인원 패키지 : 해오의 입문자를 위한 얼굴 그리기 강의,0,2,0,0,1,1,0,2,3,1,2,0,5,1,0,2,2,0,2,4,0,2,2,1,1,2,7,1,0,3,0
올인원 패키지 : 권오상의 금융 아카데미 - M&A 사례로 배우는 재무제표 영향 (수강시간 제한),0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,3,0,1,1,0,0,0,1,2,0,0
올인원 패키지 : 컴퓨터 비전 정주행 Kit,0,2,0,0,0,0,2,1,1,1,2,1,1,2,2,0,1,1,0,1,0,1,0,0,2,0,2,1,2,2,0
올인원 패키지 : 권오상의 금융 아카데미 - 권오상의 재무제표 분석 심화 (수강시간 제한),0,2,2,1,0,0,2,1,2,0,2,1,0,0,1,3,1,1,0,2,2,0,2,1,0,0,0,1,3,4,0
"초격차 패키지 : 퍼포먼스 마케팅, 데이터로 완전 정복",0,2,1,0,1,2,3,1,0,0,1,0,2,5,1,0,2,3,0,0,2,3,2,0,3,0,2,1,2,1,0
올인원 패키지 : 권오상의 금융 아카데미 - 권오상 회계사의 자금조달 분석 및 가치평가 (수강시간 제한),0,2,0,0,0,0,1,2,3,1,1,1,0,1,2,0,1,2,2,0,0,1,2,1,0,0,0,1,0,5,0
초격차 패키지 : 한 번에 끝내는 부동산 금융(PF) 실무,0,2,0,0,1,1,2,4,0,1,1,1,1,2,1,1,0,2,0,0,1,0,3,2,0,0,0,3,1,2,0
Kafka 완전 정복 : 클러스터 구축부터 MSA 환경 활용까지,0,2,1,0,0,0,0,0,1,0,0,0,1,1,2,3,1,3,0,0,0,2,1,2,1,1,2,0,0,1,0
올인원 패키지 : C#과 유니티로 배우는 게임개발,0,2,2,0,0,0,1,0,0,2,4,2,1,3,1,0,0,2,1,0,3,2,0,0,1,1,2,2,1,3,0
"초격차 패키지 : 개발자 취업 합격 패스 With 코딩테스트, 기술면접",0,2,0,1,2,0,4,3,2,3,1,3,5,6,2,4,3,5,0,1,0,3,0,1,3,3,3,2,0,7,0
초격차 패키지 : M&A 실무 완전 정복,0,2,2,0,0,0,0,3,1,1,0,1,1,0,2,0,3,1,0,0,1,0,0,0,1,0,2,1,1,3,0
올인원 패키지 : 다빈치리졸브로 배우는 영상 색 보정 A to Z,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0
초격차 패키지 : 4인4색 노하우로 승인받는 나만의 첫 이모티콘,0,1,0,0,1,1,3,0,0,0,1,0,1,3,3,1,0,5,0,2,1,0,0,2,1,2,3,3,3,6,0
The Red : GPT3 거대모델과 블록체인의 결합: AINFT & Web 3.0의 미래,0,1,1,1,0,0,3,0,2,1,1,1,1,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,1,0
올인원 패키지 : 100억을 움직이는 50가지 PPT 디자인 원칙,0,1,0,1,0,0,2,5,2,1,1,2,0,1,2,0,1,0,0,1,1,0,0,0,0,0,1,3,3,0,0
REC.ON : VC,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
이필성의 포토클래스 시선을 사로잡는 특별한 사진을 만드는 법 Online.,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,0,1,0,1,0,0,1,0,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
초격차 패키지 : 한번에 끝내는 재무세무회계 ,0,1,1,0,0,0,0,2,2,0,3,1,1,3,2,0,1,0,0,0,1,0,1,0,1,1,0,0,1,2,0
올인원 패키지 : 엑셀언니의 사무실용 엑셀뿌수기,0,1,1,0,0,0,0,1,0,1,0,0,0,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
초격차 패키지 : 한 번에 끝내는 컴퓨터 공학 전공필수 & 인공지능 심화,0,1,0,0,1,2,7,2,3,3,1,1,4,6,1,0,0,4,3,1,2,0,0,1,5,1,2,7,2,3,0
올인원 패키지 : 리더를 위한 HR/인재경영,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,0,1,1,0,0,0,1,0,3,6,3,0,2,0,0,3,0,3,1,1,1,1,0,1,1,1,0,2,1,2,0
올인원 패키지 : 배곡파 작가의 웹소설 남자 캐릭터 일러스트,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,1,1,0,0,1,0
올인원 패키지 : 파이썬을 활용한 데이터 전처리 Level UP,0,1,1,2,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0
The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,0,1,2,2,1,0,0,0,0,1,0,0,0,0,1,3,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0
초격차 패키지 : 세상의 모든 감성 아이패드 드로잉,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,3,0,0,1,1,1,2,1,1,2,1,2,2,0
올인원 패키지 : 박민수에게 배우는 직장인 초현실 투자 전략,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
초격차 패키지 : 무조건 팔리는 SNS콘텐츠 끝장내기,0,1,0,1,0,0,1,0,2,0,1,0,2,7,2,2,3,3,0,0,4,1,1,3,3,0,3,1,3,10,0
올인원 패키지 : 소금툰과 함께 캐릭터 드로잉/굿즈/임티/컷툰,0,1,0,0,0,0,1,0,1,0,0,0,0,5,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
올인원 패키지 : 의료 데이터를 활용한 바이오 진단 & 신약 개발 모델 구현,0,1,2,0,2,3,3,0,6,3,8,3,6,2,5,1,2,3,3,1,1,2,8,3,6,3,0,3,6,3,0
올인원 패키지 : 7일만에 끝내는 마케팅 데이터 분석과 시각화 실무,0,1,2,0,0,0,0,0,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,1,0
초격차 패키지 : 9 in 1 직장인 글쓰기 필수 스킬 : 보고서부터 카피라이팅까지,0,1,2,0,0,0,0,1,3,0,0,0,2,4,1,1,0,3,1,0,2,1,1,0,2,0,4,3,1,4,0
(2022 리뉴얼) 올인원 패키지 : 프로젝트와 함께 배우는 R 데이터 분석,0,1,0,3,0,0,1,1,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,1,1,1,2,1,1,1,0
CLASS : 매력적인 인스타 스토리를 만드는 비법,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
The RED: ILM 리드 모델러와 만드는 판타지 캐릭터: Dragon and Nun,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
초격차 패키지 : 직장인이 진짜 필요한 업무자동화 SUPER팩,0,1,1,1,0,0,1,2,0,0,1,0,3,3,4,2,0,6,0,0,0,1,0,1,2,1,1,1,1,3,0
올인원 패키지 : 설레는 색감과 빛의  로맨스판타지 일러스트,0,1,0,1,0,0,2,1,2,0,0,0,0,4,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
초격차 패키지 : 한 번에 끝내는 SQL과 데이터 시각화,0,0,3,0,1,0,1,2,1,0,3,1,3,2,2,1,0,2,1,1,1,4,2,1,3,2,3,3,2,8,0
MSA 환경의 효율적인 DevOps를 위한 Istio,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0
글로벌 탑티어 헤지펀드의 미국 기업 분석 및 투자 전략 with Stephen Clapham,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0
올인원 패키지 : 노잼봇과 함께 배우는 파이썬 유치원,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,1,0
올인원 패키지 : 실패 없이 완주하는 파이썬 데이터 분석 입문,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,2,1,3,0,0,1,1,2,2,0,1,1,1,3,2,0
The RED : 카카오페이지 기술전략이사 윤진석,0,0,1,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
The RED : 강사룡의 앱 안정성 및 확장성 강화를 위한 Android 아키텍처,0,0,1,2,0,0,2,0,2,0,2,0,0,1,2,1,2,3,0,0,0,2,1,0,1,0,1,0,0,1,0
CLASS : 아기자기 방 그리기로 시작하는 실전 프로크리에이트,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
올인원 패키지 : 누구나 가능한 VR/AR 콘텐츠 제작,0,0,1,1,0,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
초격차 패키지 : 확실하게 끝내는 포토샵&일러스트레이터,0,0,1,0,1,3,2,0,0,1,0,0,1,1,3,1,0,0,0,1,0,0,2,0,1,2,1,2,0,2,0
쟈니브로스의 영상 제작 올인원 마스터 클래스 Kit,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
The RED : 조은의 프론트엔드 실무 가이드 : 요구사항 분석과 적정 기술,0,0,1,0,1,0,0,1,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
올인원 패키지 : 완전정복 시각디자인 기초,0,0,1,0,0,0,0,1,2,0,1,0,1,2,1,1,0,0,2,0,1,1,1,0,0,2,1,1,1,2,0
초격차 패키지 : 한 번에 끝내는 반복 업무 자동화,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
올인원 패키지 : 수학적으로 접근하는 딥러닝,0,0,1,1,1,0,1,0,3,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0
올인원 패키지 : 십다 프리미어,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0
부동산 디벨로퍼 아카데미 : 인허가,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0
글로벌 엑스퍼트: 캐글 1위와 풀어보는 머신러닝 입문 트레이닝,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
올인원 패키지 : 머신러닝 최적화를 위한 Genetic Algorithm,0,0,1,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
초격차 패키지: 한 번에 끝내는 비즈니스 영어,0,0,1,0,0,0,0,0,0,1,3,0,5,2,1,2,2,1,1,4,2,3,1,1,2,2,4,0,5,1,0
김동원의 저예산 마케팅을 위한 검색 광고 최적화 -SEO/SEM마스터,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,1,0,1,2,1,0,2,1,2,1,0
sudo : Tech Leader's Talk 2022 VOD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 유니티 포트폴리오 완성,0,0,1,0,0,0,0,0,2,1,2,1,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0,2,0,1,0
모두를 위한 앱 개발 : Android 앱 개발의 정석 with Kotlin,0,0,1,0,1,0,2,1,0,2,1,0,1,2,0,1,0,0,0,0,1,0,1,1,2,0,1,0,0,2,0
올인원 패키지 : 30개 글감으로 에세이 작가되기 BY.정영욱,0,0,1,0,0,0,0,3,0,0,0,1,0,2,0,3,1,1,0,0,0,1,0,0,1,0,1,0,0,2,0
"브랜딩을 담은 리빙&푸드 스토어, 집에서 시작하기 BY. 전선생",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 실시간 빅데이터 처리를 위한 Spark & Flink,0,0,1,0,0,0,0,0,1,2,0,0,0,3,3,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0
올인원패키지 : 20개 실습으로 익히는 Transformer: 시퀀스 데이터 딥러닝,0,0,1,0,0,0,0,1,3,4,1,0,4,3,2,2,0,5,0,0,0,0,2,2,2,2,1,1,0,3,0
올인원 패키지 : 최성일의 코딩 초급자를 위한 웹 모션 디자인,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0
초격차 패키지 : 한 번에 끝내는 포토샵 활용,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
올인원 패키지 : 인스타를 성장시킨 50명의 성공방정식,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,2,0,0,0,0
"쟈니브로스에게 배우는 영상 완성의 3단계 : 편집, 색보정, CG효과",0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
올인원 패키지 : 영상 제작/편집(2022),0,0,0,1,0,1,0,0,1,0,2,0,1,0,1,2,0,2,0,1,0,0,1,0,1,0,2,0,1,4,0
올인원 패키지 : 실무 프로젝트와 모델구현으로 배우는 자연어처리 심화 ,0,0,0,1,0,1,0,1,4,3,1,2,4,5,2,2,3,5,0,0,3,1,2,0,1,1,0,1,3,2,0
올인원 패키지 : AutoML 시스템 구축으로 익히는 모델 선택 및 하이퍼파라미터 튜닝,0,0,0,1,0,1,1,1,1,1,0,0,1,2,2,2,0,4,1,0,0,0,1,1,0,0,0,0,2,0,0
연습문제 패키지 : 퀴즈처럼 풀면서 배우는 파이썬 딥러닝 300제+,0,0,0,1,0,0,1,0,2,0,0,0,1,2,4,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0
올인원 패키지 : 입문자를 위한 딥러닝 정주행 Kit,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
초격차 패키지 : 한 번에 끝내는 일러스트레이터 활용,0,0,0,1,0,2,1,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
연습문제 패키지 : 퀴즈처럼 풀면서 배우는 파이썬 머신러닝 300제+,0,0,0,1,0,0,0,0,1,0,3,0,1,2,1,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0
편집하는여자의 영상편집 마스터클래스 - 제 4강 애프터이펙트 베이직,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"해외주식명저로 배우는 글로벌 Top 헤지펀드, 퀀트 투자 전략",0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
초격차 패키지 : 100개의 클론디자인으로 배우는 UX/UI,0,0,0,1,1,2,4,1,3,7,3,1,3,2,0,0,0,2,0,0,0,3,2,0,0,1,0,3,2,2,0
"백엔드 개발 마스터 Kit with Java, Spring, Kotlin",0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
Kubernetes 자격증 마스터 클래스 : CKA/CKAD/CKS,0,0,0,1,0,0,1,0,1,2,0,0,1,2,5,1,1,3,0,0,0,3,1,1,2,0,2,5,7,4,0
전환율을 높이는 그로스마케팅 by.이하석,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
올인원 패키지 : 실무 사례로 배우는 컴퓨터 비전 논문 구현과 알고리즘 성능 최적화,0,0,0,1,0,0,0,0,0,1,2,0,0,3,1,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
올인원 패키지 : 논문 구현과 실험으로 배우는 딥러닝 모델 성능 최적화 with SSL & XAI,0,0,0,1,0,1,1,0,0,2,2,2,0,3,0,1,0,2,0,0,1,0,0,1,1,0,0,3,0,3,0
The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
[Kit]집에 있는 카메라로 시작하는 Photography : 감성사진부터 상업사진까지 Creative Kit,0,0,0,0,1,1,2,1,0,0,1,2,2,3,1,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0
초격차 패키지 : 한 번에 끝내는 마케팅 취업,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
올인원 패키지 : 모델 성능 개선으로 익히는 강화학습 A to Z,0,0,0,0,1,0,0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0
올인원 패키지 : 박담 작가와 함께 남자 캐릭터 드로잉,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The RED : 프론트엔드 개발자 김태곤,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"점으로 완성하는 특별한 세상, 신비롭고 몽환적인 픽셀아트",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
초격차 패키지 : 한 번에 끝내는 데이터 분석 툴,0,0,0,0,1,0,0,0,1,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
매치무브 온보딩 :Maya와 3D Equalizer로 배우는 헐리우드 매치무브,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0
초격차 패키지 : 게임 캐릭터 모델링의 모든 것,0,0,0,0,0,1,1,0,0,4,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
초격차 패키지 : 게임 개발자 취업의 모든 것,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,1,0,0,1,3,0,0,0,2,0,0,0,2,3,0
리코더팩토리와 함께하는 나만의 첫 캐릭터와 브랜드,0,0,0,0,0,1,2,1,1,0,0,1,1,0,0,2,0,1,2,0,0,2,0,0,0,0,1,0,3,2,0
올인원 패키지 : 파이썬을 활용한 이커머스 데이터 분석,0,0,0,0,0,1,0,0,2,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0
초격차 패키지 : 30개 프로젝트로 배우는 프론트엔드 with React,0,0,0,0,0,1,4,1,1,2,1,1,1,6,2,3,1,1,0,0,0,0,0,1,3,1,1,2,1,5,0
올인원 패키지 : 애프터이펙트를 활용한 2D 모션그래픽 (2021),0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
CLASS: 포토샵으로 시작하는 내가 꿈꾸는 판타지 아트,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0
올인원 패키지 : 자유자재로 쓰는 태블로 대시보드 마스터,0,0,0,0,0,1,0,3,2,2,1,0,2,2,1,1,0,2,1,1,1,0,0,2,1,0,0,2,0,1,0
올인원 패키지 : AWS 데이터 인프라 구축&엔지니어링 정주행 Kit,0,0,0,0,0,0,18,2,7,4,5,0,16,1,4,1,4,0,1,0,2,2,1,5,2,2,2,3,4,10,0
"초격차 패키지 : 한번에 끝내는 공간, 건축디자인",0,0,0,0,0,0,5,4,2,5,2,3,15,3,8,3,3,9,2,11,3,2,3,4,3,5,8,5,4,12,0
코딩 왕초보를 위한 앱 만들기 풀 패키지,0,0,0,0,0,0,3,2,0,5,3,0,1,2,3,1,0,3,0,1,0,0,0,2,2,0,0,1,4,5,0
초격차 패키지 : 한 번에 끝내는 부동산 디벨로퍼의 모든 것,0,0,0,0,0,0,2,1,0,0,0,0,1,3,0,2,2,4,1,0,1,2,0,0,0,0,2,0,0,2,0
The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,4,1,0,0,1,0,1,2,0,1,0,1,2,0
글로벌 판매 1위 ZDE의 제페토 아이템 제작과 수익화,0,0,0,0,0,0,2,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0
올인원 패키지 : 나의 커리어 치트키 데이터 분석 유치원,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
올인원 패키지 : 시선을 사로잡는 브랜드 디자인,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0
THE RED : 광고인 박웅현과 크리에이티브,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0
올인원 패키지 : 성공적인 UX를 위한 유저 리서치 by 카카오페이 리서처,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,2,2,0,1,0,2,0,2,0,0,0,0,1,2,0
올인원 패키지 : 블리자드 아티스트의 게임 일러스트 빛과 색,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,1,1,0,0,0,2,0,0,0,2,0,0,1,1,0
올인원 패키지 : 컴퓨터비전과 딥러닝,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0
편집하는여자의 영상편집 마스터클래스 - 제 3강 디테일한 이펙트로 완성하는 프리미어,0,0,0,0,0,0,1,2,0,1,1,0,1,1,0,1,0,1,1,2,1,1,1,0,1,2,3,0,2,5,0
The RED : 현실 세상의 TDD by 이규원,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
올인원 패키지 : 아카데미 : 편집하는여자의 영상편집 마스터클래스 - 제 1강 프리미어프로 베이직,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
올인원 패키지 : 김민태의 프론트엔드 아카데미 : 제 3강 시나리오로 배우는 프론트엔드 실무,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,2,0,0,1,0,2,0,2,1,0,2,2,0,4,0
"올인원 패키지 : 김기현의 BERT, GPT-3를 활용한 자연어처리",0,0,0,0,0,0,1,4,4,2,3,0,1,0,1,0,1,2,0,1,0,0,0,1,6,0,0,1,0,0,0
올인원 패키지 : 사진 촬영 및 라이트룸 보정,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
올인원 패키지 : 프리프로덕션부터 배우는 모션 그래픽 프로젝트 완성,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
The RED : FX 슈퍼바이저 김장형의 후디니 디스트럭션 : RBD Simulation ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"올인원 패키지 : 디자인 기초 체력 다지기, 시각디자인 요소 활용",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
부동산 디벨로퍼 아카데미 : 토지 개발,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,2,0
The red : 나만의 세계가 담긴 동화 쓰기 BY. 황선미,0,0,0,0,0,0,1,0,2,1,0,0,2,2,1,0,0,0,2,2,2,1,0,0,0,0,0,1,0,1,0
올인원 패키지 : 구글 Material Design 시스템을 활용한 Youtube for Learning 앱 디자인 프로젝트,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TypeScript를 활용한 함수형 프로그래밍 온보딩,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
올인원 패키지 : 누적 다운로드 120만+ 1인 개발자와 함께하는 앱 개발 입문,0,0,0,0,0,0,1,1,2,0,1,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,1,1,1,2,0
올인원 패키지 : 카콜의 가볍게 시작하는 데일리 아이패드 크로키,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0
The RED : 칼만필터를 활용한 자율주행 센서퓨전 기술 구현 by 조형기,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0
올인원패키지: 17개 실습으로 마스터하는 딥러닝 전이학습 with TensorFlow Hub,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
The RED : UX디자인의 정석 2022,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
실무 프로젝트로 배우는 Kotlin & Spring : 리팩토링부터 서비스 구현까지,0,0,0,0,0,0,0,1,2,1,3,0,1,5,3,1,2,2,0,0,2,2,2,0,3,1,2,1,0,2,0
올인원 패키지 : 박은종의 객체지향 설계를 위한 디자인패턴 with 자바,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
올인원 패키지 : 15명의 전문 애널리스트에게 배우는 산업&매크로 분석과 투자 전략,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
올인원 패키지 : 김기현의 딥러닝을 활용한 자연어생성,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
The Red : 딥러닝 뉴럴네트워크 GNN,0,0,0,0,0,0,0,1,3,2,0,0,2,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
올인원 패키지 : 13만 구독자 피피티프로젝트의 누구나 쉽게 배우는 시선강탈 피피티 디자인,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0
편집하는여자의 영상편집 마스터클래스 - 제 2강 10가지 편집기법으로 프리미어 레벨업하기!,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0
