,Unnamed: 0,거래id,유형,고객id,코스ID,사이트,포맷,카테고리,코스(상품) 이름,거래일자,쿠폰이름,판매가격,결제수단,실거래금액,쿠폰할인액,거래금액,환불금액,월,일
113448,113448,1774622,PAYMENT,33,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-06 16:04:30,-,214000,CARD,214000,-,214000,-,4,6
113483,113483,1774475,PAYMENT,65268,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-04-06 14:04:18,-,470000,CARD,470000,-,470000,-,4,6
113489,113489,1774464,PAYMENT,91556,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-04-06 14:04:44,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,6
113509,113509,1774366,PAYMENT,23704,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-04-06 13:04:13,The Red 김영욱 10% 할인,239000,CARD,215100,23900,215100,-,4,6
113529,113529,1774296,PAYMENT,49797,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-06 13:04:21,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,6
113532,113532,1774285,PAYMENT,45891,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-04-06 13:04:07,-,452000,CARD,452000,-,452000,-,4,6
113536,113536,1774275,PAYMENT,75784,205535,FASTCAMPUS,RED,데이터 사이언스,The RED : 현실 데이터를 활용한 추천시스템 구현 A to Z by 번개장터 CTO 이동주,2022-04-06 13:04:08,-,457000,CARD,457000,-,457000,-,4,6
113555,113555,1774159,PAYMENT,8187,210043,FASTCAMPUS,RED,영상/3D,The RED: ILM 리드 모델러와 만드는 판타지 캐릭터: Dragon and Nun,2022-04-06 11:04:24,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,224000,CARD,204000,20000,204000,-,4,6
113620,113620,1773844,PAYMENT,74560,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-06 08:04:43,-,214000,CARD,214000,-,214000,-,4,6
113643,113643,1773726,PAYMENT,98853,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-04-06 03:04:27,-,409000,CARD,409000,-,409000,-,4,6
113655,113655,1773612,PAYMENT,17218,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-06 01:04:11,-,191000,CARD,191000,-,191000,-,4,6
113658,113658,1773597,PAYMENT,61484,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-04-06 01:04:16,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,179000,CARD,159000,20000,159000,-,4,6
113663,113663,1773548,PAYMENT,43457,202919,FASTCAMPUS,RED,프로그래밍,The RED : 프론트엔드 개발자 김태곤,2022-04-06 00:04:59,-,196000,CARD,196000,-,196000,-,4,6
113679,113679,1773460,PAYMENT,38454,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-05 23:04:58,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,5
113686,113686,1773409,PAYMENT,57034,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-05 23:04:41,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,191000,CARD,171000,20000,171000,-,4,5
113710,113710,1773325,PAYMENT,64175,203236,FASTCAMPUS,RED,업무 생산성,The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,2022-04-05 22:04:25,-,179000,CARD,179000,-,179000,-,4,5
113712,113712,1773323,PAYMENT,57739,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-04-05 22:04:11,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,167000,CARD,147000,20000,147000,-,4,5
113713,113713,1773321,PAYMENT,26914,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-04-05 22:04:54,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,359000,CARD,339000,20000,339000,-,4,5
113726,113726,1773244,PAYMENT,71994,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 22:04:30,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,229000,CARD,209000,20000,209000,-,4,5
113727,113727,1773240,PAYMENT,67050,208723,FASTCAMPUS,RED,데이터 사이언스,The RED : 우버처럼 하는 머신러닝 의사결정 by 정종빈,2022-04-05 22:04:11,-,265000,CARD,265000,-,265000,-,4,5
113731,113731,1773233,PAYMENT,4991,202929,FASTCAMPUS,RED,데이터 사이언스,The RED : 데이터 사이언티스트 하용호,2022-04-05 22:04:31,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,217000,CARD,197000,20000,197000,-,4,5
113743,113743,1773181,PAYMENT,93203,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 21:04:53,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
113788,113788,1772902,PAYMENT,22302,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-04-05 18:04:47,-,214000,CARD,214000,-,214000,-,4,5
113789,113789,1772900,PAYMENT,74429,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 18:04:00,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
113791,113791,1772892,PAYMENT,2544,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 18:04:32,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
113804,113804,1772803,PAYMENT,35960,203236,FASTCAMPUS,RED,업무 생산성,The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,2022-04-05 18:04:23,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,179000,CARD,159000,20000,159000,-,4,5
113813,113813,1772755,PAYMENT,87350,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 17:04:00,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,POINT,183200,45800,183200,-,4,5
113814,113814,1772752,PAYMENT,30837,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 17:04:47,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
113815,113815,1772747,PAYMENT,73324,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-05 17:04:21,-,191000,CARD,191000,-,191000,-,4,5
113821,113821,1772728,PAYMENT,7127,202878,FASTCAMPUS,RED,업무 생산성,The RED : 최고제품책임자(CPO) 윤희경,2022-04-05 15:04:45,-,209000,TRANSFER,209000,-,209000,-,4,5
113825,113825,1772714,PAYMENT,77151,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-05 17:04:32,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,TRANS,194000,20000,194000,-,4,5
113835,113835,1772689,PAYMENT,68441,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 17:04:51,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
113837,113837,1772686,PAYMENT,25141,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 17:04:50,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
113848,113848,1772650,PAYMENT,80899,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-04-05 16:04:39,-,179000,CARD,179000,-,179000,-,4,5
113891,113891,1772443,PAYMENT,38642,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-04-05 15:04:46,-,247000,POINT,247000,-,247000,-,4,5
113907,113907,1772393,PAYMENT,79447,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-05 14:04:11,-,214000,CARD,214000,-,214000,-,4,5
113922,113922,1772308,PAYMENT,18569,206411,FASTCAMPUS,RED,디자인,The RED : UX디자인의 정석 2022,2022-04-05 13:04:29,-,188000,TRANSFER,188000,-,188000,-,4,5
113928,113928,1772264,PAYMENT,45946,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-04-05 13:04:51,-,147000,CARD,147000,-,147000,-,4,5
113937,113937,1772220,PAYMENT,25719,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-05 13:04:17,-,191000,CARD,191000,-,191000,-,4,5
113953,113953,1772131,PAYMENT,59765,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-05 12:04:12,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,POINT,194000,20000,194000,-,4,5
113971,113971,1772034,PAYMENT,43465,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-05 11:04:42,-,191000,CARD,191000,-,191000,-,4,5
113972,113972,1772031,PAYMENT,52423,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-05 11:04:59,-,214000,CARD,214000,-,214000,-,4,5
114028,114028,1771838,PAYMENT,51052,202929,FASTCAMPUS,RED,데이터 사이언스,The RED : 데이터 사이언티스트 하용호,2022-04-05 09:04:32,-,217000,CARD,217000,-,217000,-,4,5
114058,114058,1771739,PAYMENT,37518,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-05 07:04:42,-,191000,CARD,191000,-,191000,-,4,5
114074,114074,1771691,PAYMENT,82934,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-05 04:04:53,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,5
114076,114076,1771676,PAYMENT,97853,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-04-05 03:04:40,The Red 김영욱 10% 할인,239000,CARD,215100,23900,215100,-,4,5
114086,114086,1771620,PAYMENT,30180,208723,FASTCAMPUS,RED,데이터 사이언스,The RED : 우버처럼 하는 머신러닝 의사결정 by 정종빈,2022-04-05 01:04:10,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,265000,CARD,245000,20000,245000,-,4,5
114121,114121,1771506,PAYMENT,84413,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-04 23:04:23,-,214000,CARD,214000,-,214000,-,4,4
114157,114157,1771384,PAYMENT,38903,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-04 22:04:54,-,191000,POINT,191000,-,191000,-,4,4
114168,114168,1771328,PAYMENT,36114,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-04 22:04:07,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,POINT,183200,45800,183200,-,4,4
114190,114190,1771279,PAYMENT,34188,204325,FASTCAMPUS,RED,마케팅,THE RED : 광고인 박웅현과 크리에이티브,2022-04-04 22:04:05,-,147000,CARD,147000,-,147000,-,4,4
114200,114200,1771253,PAYMENT,30835,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-04-04 21:04:07,-,359000,CARD,359000,-,359000,-,4,4
114207,114207,1771224,PAYMENT,2396,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-04 21:04:47,-,214000,CARD,214000,-,214000,-,4,4
114225,114225,1771159,PAYMENT,82702,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-04-04 21:04:39,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,268000,POINT,248000,20000,248000,-,4,4
114244,114244,1771118,PAYMENT,59880,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-04 20:04:16,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,4
114258,114258,1771076,PAYMENT,85890,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-04-04 20:04:47,-,409000,VBANK,409000,-,409000,-,4,4
114265,114265,1771052,PAYMENT,93220,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-04-04 20:04:40,-,452000,CARD,452000,-,452000,-,4,4
114287,114287,1770983,PAYMENT,55219,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-04-04 19:04:07,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,247000,CARD,227000,20000,227000,-,4,4
114302,114302,1770922,PAYMENT,51398,204652,FASTCAMPUS,RED,프로그래밍,The RED : 비즈니스 성공을 위한 Java/Spring 기반 서비스 개발과 MSA 구축 by 이희창,2022-04-04 18:04:11,-,247000,CARD,247000,-,247000,-,4,4
114318,114318,1770883,PAYMENT,4029,208316,FASTCAMPUS,RED,프로그래밍,The RED : 25개 백엔드 개발 필수 현업 예제를 통해 마스터하는 JAVA STREAM,2022-04-05 06:04:26,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,272000,VBANK,252000,20000,252000,-,4,5
114338,114338,1770844,PAYMENT,12436,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-04 18:04:17,[20%할인]The Red : 딥러닝 뉴럴네트워크 GNN 쿠폰,229000,CARD,183200,45800,183200,-,4,4
114405,114405,1770593,PAYMENT,20260,210776,FASTCAMPUS,RED,데이터 사이언스,The Red : 딥러닝 뉴럴네트워크 GNN,2022-04-04 16:04:06,[내부검수용] RED 강의 검수용 쿠폰 ,229000,PROMOTION,0,229000,0,-,4,4
114488,114488,1770323,PAYMENT,44515,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-04-04 14:04:27,-,197000,CARD,197000,-,197000,-,4,4
114574,114574,1770098,PAYMENT,97940,205222,FASTCAMPUS,RED,영상/3D,The RED : 탑 아티스트가 선택한 디렉터 : 권오준이 알려주는 영상 연출의 모든 것,2022-04-04 13:04:51,-,199000,CARD,199000,-,199000,-,4,4
114578,114578,1770086,PAYMENT,48796,209521,FASTCAMPUS,RED,디자인,"The RED : 구글이 선택한 디자이너, 한유진의 디자인 시장 생존전략",2022-04-04 13:04:17,-,179000,CARD,179000,-,179000,-,4,4
114648,114648,1769907,PAYMENT,66766,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-04-04 12:04:20,-,409000,CARD,409000,-,409000,-,4,4
114679,114679,1769828,PAYMENT,90504,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-04-04 11:04:25,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,4
114823,114823,1769567,PAYMENT,28194,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-04-04 10:04:49,-,239000,CARD,239000,-,239000,-,4,4
114832,114832,1769554,PAYMENT,58042,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-04 10:04:17,-,214000,CARD,214000,-,214000,-,4,4
114976,114976,1769136,PAYMENT,49631,205143,FASTCAMPUS,RED,프로그래밍,The RED : 백엔드 에센셜 : 대용량 서비스를 위한 아키텍처 with Redis by 강대명,2022-04-04 03:04:10,-,268000,CARD,268000,-,268000,-,4,4
115005,115005,1769007,PAYMENT,48563,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-04 00:04:12,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,4
115014,115014,1768984,PAYMENT,25975,202929,FASTCAMPUS,RED,데이터 사이언스,The RED : 데이터 사이언티스트 하용호,2022-04-04 00:04:46,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,217000,CARD,197000,20000,197000,-,4,4
115056,115056,1768793,PAYMENT,14194,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-03 23:04:57,-,191000,POINT,191000,-,191000,-,4,3
115069,115069,1768653,PAYMENT,46873,206814,FASTCAMPUS,RED,영상/3D,The RED : 블리자드 라이팅 아티스트 : 이호성의 언리얼 엔진 라이팅,2022-04-03 22:04:17,-,470000,CARD,470000,-,470000,-,4,3
115083,115083,1768480,PAYMENT,56225,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-04-03 21:04:17,-,239000,CARD,239000,-,239000,-,4,3
115115,115115,1768212,PAYMENT,9307,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-03 18:04:30,-,191000,POINT,191000,-,191000,-,4,3
115132,115132,1768045,PAYMENT,36568,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-03 16:04:22,-,214000,CARD,214000,-,214000,-,4,3
115161,115161,1767805,PAYMENT,56951,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-03 12:04:23,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,3
115176,115176,1767734,PAYMENT,42975,208345,FASTCAMPUS,RED,데이터 사이언스,The Red : Google 출신 엔지니어와 고성능 검색엔진 만들기 with Elasticsearch,2022-04-03 11:04:35,-,384000,CARD,384000,-,384000,-,4,3
115187,115187,1767666,PAYMENT,69033,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-04-03 10:04:56,-,214000,CARD,214000,-,214000,-,4,3
115197,115197,1767578,PAYMENT,21720,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-03 08:04:40,-,191000,CARD,191000,-,191000,-,4,3
115211,115211,1767449,PAYMENT,67978,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-04-03 01:04:20,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,167000,POINT,147000,20000,147000,-,4,3
115223,115223,1767326,PAYMENT,82187,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-04-02 23:04:03,-,214000,CARD,214000,-,214000,-,4,2
115266,115266,1766962,PAYMENT,47461,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-02 16:04:34,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,2
115272,115272,1766929,PAYMENT,5229,203180,FASTCAMPUS,RED,마케팅,The RED : 지브리 스튜디오 제작국장에게 듣는 스토리텔링 기획법,2022-04-02 16:04:32,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,167000,CARD,147000,20000,147000,-,4,2
115275,115275,1766914,PAYMENT,53343,209667,FASTCAMPUS,RED,데이터 사이언스,The RED : AI 대학원 서민준에게 배우는 자연어처리 : 대형언어모델&퓨샷러닝,2022-04-02 15:04:03,-,409000,CARD,409000,-,409000,-,4,2
115291,115291,1766816,PAYMENT,80307,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-02 14:04:25,-,214000,CARD,214000,-,214000,-,4,2
115325,115325,1766615,PAYMENT,14820,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-04-02 10:04:42,-,452000,CARD,452000,-,452000,-,4,2
115359,115359,1766035,PAYMENT,3736,208258,FASTCAMPUS,RED,데이터 사이언스,The RED : Meta 연구원 문경식의 단일 이미지 인식을 통한 Human Pose Estimation,2022-04-01 22:04:14,-,359000,CARD,359000,-,359000,-,4,1
115374,115374,1765894,PAYMENT,21356,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-01 21:04:10,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,POINT,194000,20000,194000,-,4,1
115377,115377,1765859,PAYMENT,37399,203236,FASTCAMPUS,RED,업무 생산성,The RED : 1조 기업 가치를 만들어 낸 경영 원칙 by 신현성,2022-04-01 21:04:23,-,179000,CARD,179000,-,179000,-,4,1
115378,115378,1765858,PAYMENT,90625,208854,FASTCAMPUS,RED,업무 생산성,The RED : YouTube 프로덕트 매니저 다니엘의 PM 101,2022-04-01 21:04:05,-,214000,CARD,214000,-,214000,-,4,1
115387,115387,1765712,PAYMENT,28078,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-01 19:04:42,-,214000,CARD,214000,-,214000,-,4,1
115389,115389,1765697,PAYMENT,90941,207890,FASTCAMPUS,RED,영상/3D,The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,2022-04-01 19:04:26,CX 팀 검수쿠폰 -RED ,246000,PROMOTION,0,246000,0,-,4,1
115397,115397,1765651,PAYMENT,48537,207890,FASTCAMPUS,RED,영상/3D,The RED : 국내 최대 규모의 올인원 프로덕션 : 쟈니브로스에게 배우는 뮤직비디오 제작 바이블,2022-04-01 18:04:36,[CX] 검수용 쿠폰_레드,246000,PROMOTION,0,246000,0,-,4,1
115402,115402,1765625,PAYMENT,54320,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-04-01 18:04:41,-,217000,CARD,217000,-,217000,-,4,1
115409,115409,1765590,PAYMENT,15026,203146,FASTCAMPUS,RED,프로그래밍,The RED : 현실 세상의 TDD by 이규원,2022-04-01 18:04:55,-,217000,CARD,217000,-,217000,-,4,1
115413,115413,1765551,PAYMENT,81109,204670,FASTCAMPUS,RED,마케팅,The RED : 김영하 작가의 내 안의 숨은 이야기를 찾아 쓰는 법,2022-04-01 18:04:24,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,191000,CARD,171000,20000,171000,-,4,1
115426,115426,1765409,PAYMENT,23846,208723,FASTCAMPUS,RED,데이터 사이언스,The RED : 우버처럼 하는 머신러닝 의사결정 by 정종빈,2022-04-01 17:04:16,-,265000,CARD,265000,-,265000,-,4,1
115436,115436,1765333,PAYMENT,50327,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-01 17:04:29,[4월이니까? 총 4만원 할인쿠폰] The RED 강의 2만원 할인쿠폰,214000,CARD,194000,20000,194000,-,4,1
115458,115458,1765021,PAYMENT,57521,204706,FASTCAMPUS,RED,프로그래밍,The RED : 견고한 UI 설계를 위한 마크업 가이드 by 정찬명,2022-04-01 15:04:59,-,197000,CARD,197000,-,197000,-,4,1
115463,115463,1764979,PAYMENT,70189,202917,FASTCAMPUS,RED,프로그래밍,The RED : 카카오페이지 기술전략이사 윤진석,2022-04-01 15:04:08,-,187000,CARD,187000,-,187000,-,4,1
115474,115474,1764939,PAYMENT,59996,204824,FASTCAMPUS,RED,데이터 사이언스,The RED : 검색엔진 구축을 위한 Elasticsearch 마스터 클래스 by 정호욱 ,2022-04-01 15:04:37,-,452000,CARD,452000,-,452000,-,4,1
115477,115477,1764920,PAYMENT,83914,208345,FASTCAMPUS,RED,데이터 사이언스,The Red : Google 출신 엔지니어와 고성능 검색엔진 만들기 with Elasticsearch,2022-04-01 15:04:56,-,384000,CARD,384000,-,384000,-,4,1
115498,115498,1764774,PAYMENT,29318,208098,FASTCAMPUS,RED,프로그래밍,The RED : 모든 비즈니스를 성공으로 이끄는 Product Management Essential by 김영욱,2022-04-01 14:04:22,-,239000,CARD,239000,-,239000,-,4,1
115502,115502,1764739,PAYMENT,22026,209503,FASTCAMPUS,RED,프로그래밍,The RED : 효과적인 비동기처리를 위한 Kotlin Coroutines & Flow 마스터 by 김용욱,2022-04-01 13:04:31,-,214000,CARD,214000,-,214000,-,4,1
